label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00288867,0.00706024,0.00258983,0.00562404,22770.71687758,28000.00000000,-5229.28312242,-0.18676011,-0.16649290,-0.10016014,-0.72425654,0.21934991,-0.99782493,-0.28628164,-0.58157030,,2003,0.16501104,2002,-0.23631297,60417.86111226,5.87479979,0.73603241,0.00020981,0.81280315,0.68230175,,,,,0.18430244,0.09320901
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.12324428,0.29717400,0.12319406,0.29717456,30263.73754792,28000.00000000,2263.73754792,0.08084777,-0.00914645,0.03898053,-0.03571196,0.10481163,-0.05004815,-0.04228804,-0.21628932,,2003,0.15286894,2000,-0.17229235,55137.97556008,4.49664815,0.52950897,0.00016059,0.93607694,0.68300534,,,,,0.06172999,0.00013873
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00319589,0.01142608,0.00270885,0.00666637,20392.89734055,28000.00000000,-7607.10265945,-0.27168224,-0.25982214,-0.15166508,-0.75466655,0.32877003,-1.04020826,-0.34779822,-0.74704851,,2003,0.25081906,2002,-0.34931505,72109.99883620,7.15200223,1.03819758,0.00025543,0.72047214,0.52503023,,,,,0.27632394,0.14381079
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.18479764,0.44575787,0.18456865,0.44575846,30772.76867457,28000.00000000,2772.76867457,0.09902745,-0.02951904,0.04744218,-0.11199518,0.15775111,-0.15703700,-0.08805152,-0.33524739,,2003,0.23148819,2000,-0.26242240,69123.99150523,5.98003450,0.70333666,0.00021357,0.90457896,0.52522507,,,,,0.09274440,0.00021142
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00319589,0.01142608,0.00270885,0.00666637,20392.89734055,28000.00000000,-7607.10265945,-0.27168224,-0.25982214,-0.15166508,-0.75466655,0.32877003,-1.04020826,-0.34779822,-0.74704851,,2003,0.25081906,2002,-0.34931505,72109.99883620,7.15200223,1.03819758,0.00025543,0.72047214,0.52503023,,,,,0.27632394,0.14381079
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.18479764,0.44575787,0.18456865,0.44575846,30772.76867457,28000.00000000,2772.76867457,0.09902745,-0.02951904,0.04744218,-0.11199518,0.15775111,-0.15703700,-0.08805152,-0.33524739,,2003,0.23148819,2000,-0.26242240,69123.99150523,5.98003450,0.70333666,0.00021357,0.90457896,0.52522507,,,,,0.09274440,0.00021142
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00289461,0.00775589,0.00259964,0.00585279,24077.16873090,28000.00000000,-3922.83126910,-0.14010112,-0.12746995,-0.07360996,-0.59227567,0.19815495,-0.82898450,-0.25092874,-0.50799264,,2003,0.15379230,2002,-0.20207745,48061.31710192,4.64874155,0.54816493,0.00016603,0.83184424,0.71139051,,,,,0.16525666,0.09202496
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.11049149,0.21036093,0.11032127,0.21036141,30420.75486104,28000.00000000,2420.75486104,0.08645553,0.00126575,0.04160194,0.05976841,0.09210657,0.08541663,0.00723126,-0.17503840,,2003,0.14166331,2000,-0.13812772,44706.49176421,3.38680407,0.42071117,0.00012096,0.94225205,0.71156529,,,,,0.05542566,0.00013630
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00289461,0.00775589,0.00259964,0.00585279,24077.16873090,28000.00000000,-3922.83126910,-0.14010112,-0.12746995,-0.07360996,-0.59227567,0.19815495,-0.82898450,-0.25092874,-0.50799264,,2003,0.15379230,2002,-0.20207745,48061.31710192,4.64874155,0.54816493,0.00016603,0.83184424,0.71139051,,,,,0.16525666,0.09202496
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.11049149,0.21036093,0.11032127,0.21036141,30420.75486104,28000.00000000,2420.75486104,0.08645553,0.00126575,0.04160194,0.05976841,0.09210657,0.08541663,0.00723126,-0.17503840,,2003,0.14166331,2000,-0.13812772,44706.49176421,3.38680407,0.42071117,0.00012096,0.94225205,0.71156529,,,,,0.05542566,0.00013630
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00284867,0.00885194,0.00250184,0.00621704,21978.03731949,28000.00000000,-6021.96268051,-0.21507010,-0.20446655,-0.11684651,-0.62592149,0.29679756,-0.87653381,-0.30382159,-0.67298230,,2003,0.23339483,2002,-0.30190344,56425.09141030,5.62048956,0.74020854,0.00020073,0.74945599,0.56639303,,,,,0.24768921,0.13819003
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.16349114,0.31551618,0.16347685,0.31551668,30746.84074947,28000.00000000,2746.84074947,0.09810146,-0.02060379,0.04701372,-0.07630602,0.14207777,-0.10850087,-0.06938135,-0.29696438,,2003,0.21410463,2000,-0.22967475,53577.35378345,4.35128255,0.53496179,0.00015540,0.91258832,0.56636344,,,,,0.08504886,0.00022546
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00284867,0.00885194,0.00250184,0.00621704,21978.03731949,28000.00000000,-6021.96268051,-0.21507010,-0.20446655,-0.11684651,-0.62592149,0.29679756,-0.87653381,-0.30382159,-0.67298230,,2003,0.23339483,2002,-0.30190344,56425.09141030,5.62048956,0.74020854,0.00020073,0.74945599,0.56639303,,,,,0.24768921,0.13819003
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-07-03,2000-07-03,2003-07-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.16349114,0.31551618,0.16347685,0.31551668,30746.84074947,28000.00000000,2746.84074947,0.09810146,-0.02060379,0.04701372,-0.07630602,0.14207777,-0.10850087,-0.06938135,-0.29696438,,2003,0.21410463,2000,-0.22967475,53577.35378345,4.35128255,0.53496179,0.00015540,0.91258832,0.56636344,,,,,0.08504886,0.00022546
TQQQ buy-and-hold,sens,sens_2000-07-03,2000-07-03,2003-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00105053,0.00575819,0.00106311,0.00576275,12050.45159548,28000.00000000,-15949.54840452,-0.56962673,-0.84441318,-0.38171027,-0.63389934,1.40273308,-0.90472771,-0.84538329,-0.99885246,,2003,0.73086986,2001,-0.88727525,27996.17992003,4.19942699,1.03759533,0.00014998,,,,,,,0.99893689,0.99423725
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2000-07-03,2000-07-03,2003-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.36544865,0.49958955,0.36541789,0.49959025,30293.85540757,28000.00000000,2293.85540757,0.08192341,-0.07451238,0.03948414,-0.20580767,0.23910666,-0.28862519,-0.15301399,-0.48696446,,2003,0.30503404,2000,-0.37352682,53475.06662794,4.58184391,0.59317111,0.00016364,0.86259637,0.49684551,,,,,0.13481764,0.00040975
QQQ,sens,sens_2000-07-03,2000-07-03,2003-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00160647,0.00725818,0.00161015,0.00726052,19010.29917750,28000.00000000,-8989.70082250,-0.32106074,-0.31471289,-0.18380253,-0.57934686,0.46763040,-0.82946165,-0.39156202,-0.80373702,,2003,0.25455685,2000,-0.38606442,27992.33808379,2.79923381,0.43522863,0.00009997,,,0.99838985,0.99273948,,,,
SPY benchmark,sens,sens_2000-07-03,2000-07-03,2003-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00320677,0.00793672,0.00320885,0.00793816,23726.24832174,28000.00000000,-4273.75167826,-0.15263399,-0.11403728,-0.08063056,-0.41194857,0.23076251,-0.58271340,-0.24089529,-0.47338943,,2003,0.12626625,2002,-0.21761855,27960.13318344,1.95720932,0.30622273,0.00006990,,,,,0.99679115,0.99206184,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00206183,0.00458222,0.00200996,0.00457489,27944.61378515,28000.00000000,-55.38621485,-0.00197808,-0.07478767,-0.00098307,-0.24055493,0.22216083,-0.33384455,-0.15618924,-0.47882728,,2003,0.31423093,2002,-0.23633146,80907.42783180,7.83227439,0.86694079,0.00027972,0.78041409,0.49514433,,,,,0.21751766,0.04873190
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.12249956,0.29735938,0.12250192,0.29735997,36090.16309982,28000.00000000,8090.16309982,0.28893440,0.10513996,0.13014750,0.89095073,0.12102027,1.29491628,1.07269074,-0.09801517,,2003,0.30052833,2004,-0.00422425,83451.81174400,7.30477215,0.68106086,0.00026088,0.90267760,0.49712326,,,,,0.09539676,0.00000000
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00206183,0.00458222,0.00200996,0.00457489,27944.61378515,28000.00000000,-55.38621485,-0.00197808,-0.07478767,-0.00098307,-0.24055493,0.22216083,-0.33384455,-0.15618924,-0.47882728,,2003,0.31423093,2002,-0.23633146,80907.42783180,7.83227439,0.86694079,0.00027972,0.78041409,0.49514433,,,,,0.21751766,0.04873190
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.12249956,0.29735938,0.12250192,0.29735997,36090.16309982,28000.00000000,8090.16309982,0.28893440,0.10513996,0.13014750,0.89095073,0.12102027,1.29491628,1.07269074,-0.09801517,,2003,0.30052833,2004,-0.00422425,83451.81174400,7.30477215,0.68106086,0.00026088,0.90267760,0.49712326,,,,,0.09539676,0.00000000
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00246340,0.00617650,0.00239518,0.00601178,27708.00143774,28000.00000000,-291.99856226,-0.01042852,-0.12629803,-0.00519943,-0.24809751,0.32887676,-0.34532413,-0.19700448,-0.64109216,,2003,0.50630850,2002,-0.34932278,89656.54517988,8.80724166,1.06598544,0.00031454,0.67803571,0.39786597,,,,,0.31949264,0.07372263
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.18370040,0.44603937,0.18370377,0.44603995,40675.22249496,28000.00000000,12675.22249496,0.45268652,0.15434488,0.19449922,0.91605154,0.17405773,1.35084265,1.23788731,-0.12468411,,2003,0.48300735,2004,-0.00504760,97694.00813101,8.76660436,0.77224715,0.00031309,0.86166245,0.39844360,,,,,0.13629981,0.00000000
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00241587,0.00617650,0.00234922,0.00601178,27393.77156446,28000.00000000,-606.22843554,-0.02165102,-0.12986007,-0.01084117,-0.25469698,0.33214874,-0.35395103,-0.20256069,-0.64109216,,2003,0.48994835,2002,-0.34932278,107160.84709067,10.55619847,1.27603949,0.00037701,0.67128477,0.24356523,,,,,0.32629016,0.07372263
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.18367534,0.44603937,0.18367961,0.44603995,40203.40524486,28000.00000000,12203.40524486,0.43583590,0.14963983,0.18813100,0.86826272,0.18017939,1.26773586,1.04362860,-0.14338418,,2003,0.46690488,2004,-0.00635600,123575.79474129,11.36042872,0.97832080,0.00040573,0.85488970,0.24483261,,,,,0.14309668,0.00000000
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00226972,0.00664751,0.00219339,0.00583666,29426.99069111,28000.00000000,1426.99069111,0.05096395,-0.03642659,0.02483719,-0.08961462,0.19790121,-0.12640047,-0.09045175,-0.40271847,,2003,0.31336725,2002,-0.20208535,52117.96964336,4.97345357,0.52756000,0.00017762,0.80568084,0.62161106,,,,,0.19204500,0.06872448
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.10759395,0.21053522,0.10759484,0.21053580,36129.39155302,28000.00000000,8129.39155302,0.29033541,0.10525402,0.13072295,0.98095321,0.10855234,1.45531095,1.44468693,-0.07285594,46,2003,0.29954277,2004,-0.00316098,52014.44227294,4.08879991,0.42537233,0.00014603,0.91315451,0.62186278,,,,,0.08488607,0.00000000
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00226972,0.00664751,0.00219339,0.00583666,29426.99069111,28000.00000000,1426.99069111,0.05096395,-0.03642659,0.02483719,-0.08961462,0.19790121,-0.12640047,-0.09045175,-0.40271847,,2003,0.31336725,2002,-0.20208535,52117.96964336,4.97345357,0.52756000,0.00017762,0.80568084,0.62161106,,,,,0.19204500,0.06872448
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.10759395,0.21053522,0.10759484,0.21053580,36129.39155302,28000.00000000,8129.39155302,0.29033541,0.10525402,0.13072295,0.98095321,0.10855234,1.45531095,1.44468693,-0.07285594,46,2003,0.29954277,2004,-0.00316098,52014.44227294,4.08879991,0.42537233,0.00014603,0.91315451,0.62186278,,,,,0.08488607,0.00000000
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00234995,0.00573256,0.00229002,0.00568792,29496.55306583,28000.00000000,1496.55306583,0.05344832,-0.07232242,0.02602457,-0.10750365,0.29568612,-0.15182900,-0.12996076,-0.55649424,,2003,0.48999680,2002,-0.30187707,66625.62938665,6.53834048,0.73096962,0.00023351,0.70952249,0.43295331,,,,,0.28812140,0.10371149
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.16114898,0.31580312,0.16115048,0.31580369,40301.70150415,28000.00000000,12301.70150415,0.43934648,0.15019361,0.18946222,0.95108431,0.16162456,1.41705328,1.39965394,-0.10730767,46,2003,0.46666819,2004,-0.00476111,68985.21517915,5.85929760,0.54779960,0.00020926,0.87077455,0.43344663,,,,,0.12732920,0.00000000
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00234995,0.00573256,0.00229002,0.00568792,29496.55306583,28000.00000000,1496.55306583,0.05344832,-0.07232242,0.02602457,-0.10750365,0.29568612,-0.15182900,-0.12996076,-0.55649424,,2003,0.48999680,2002,-0.30187707,66625.62938665,6.53834048,0.73096962,0.00023351,0.70952249,0.43295331,,,,,0.28812140,0.10371149
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.16114898,0.31580312,0.16115048,0.31580369,40301.70150415,28000.00000000,12301.70150415,0.43934648,0.15019361,0.18946222,0.95108431,0.16162456,1.41705328,1.39965394,-0.10730767,46,2003,0.46666819,2004,-0.00476111,68985.21517915,5.85929760,0.54779960,0.00020926,0.87077455,0.43344663,,,,,0.12732920,0.00000000
TQQQ buy-and-hold,sens,sens_2001-01-03,2001-01-03,2004-01-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00013582,0.00080403,0.00014556,0.00081782,22334.35364055,28000.00000000,-5665.64635945,-0.20234451,-0.66750836,-0.10928386,-0.29147643,1.22143295,-0.40974034,-0.67228364,-0.99289692,,2003,1.68280585,2001,-0.90004678,27995.57755816,4.19933663,0.67261357,0.00014998,,,,,,,0.99985444,0.99918218
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2001-01-03,2001-01-03,2004-01-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.35157955,0.49999948,0.35158129,0.50000000,44902.32245771,28000.00000000,16902.32245771,0.60365437,0.19656784,0.24927586,1.02116355,0.19529485,1.55743018,1.72350941,-0.11405092,32,2003,0.65007598,2004,-0.00419993,67610.45616568,5.54171275,0.51918795,0.00019792,0.84952067,0.49776230,,,,,0.14864704,0.00000000
